"contributors_enabled","created_at","default_profile","default_profile_image","description","entities__url__urls__display_url","entities__url__urls__expanded_url","entities__url__urls__indices__001","entities__url__urls__indices__002","entities__url__urls__url","favourites_count","follow_request_sent","followers_count","following","friends_count","geo_enabled","has_extended_profile","id","id_str","is_translation_enabled","is_translator","lang","listed_count","location","name","notifications","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_banner_url","profile_image_url","profile_image_url_https","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","protected","screen_name","statuses_count","time_zone","translator_type","url","utc_offset","verified","entities__|","entities__|__urls__display_url","entities__|__urls__expanded_url","entities__|__urls__indices__001","entities__|__urls__indices__002","entities__|__urls__url","entities__description__urls__display_url","entities__description__urls__expanded_url","entities__description__urls__indices__001","entities__description__urls__indices__002","entities__description__urls__url"
"False","1238776866","False","False","Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.","facebook.com/DianaDeGette","http://www.facebook.com/DianaDeGette","0","22","http://t.co/ADHTXH6MGD","336","False","24852","False","11414","True","True","28599820","28599820","False","False","en","1286","Denver, CO","Rep. Diana DeGette","False","B2DFDA","http://pbs.twimg.com/profile_background_images/378800000181612133/ke7mAF2Q.jpeg","https://pbs.twimg.com/profile_background_images/378800000181612133/ke7mAF2Q.jpeg","False","https://pbs.twimg.com/profile_banners/28599820/1398803462","http://pbs.twimg.com/profile_images/790555040478003200/TD0mvtt2_normal.jpg","https://pbs.twimg.com/profile_images/790555040478003200/TD0mvtt2_normal.jpg","93A644","FFFFFF","FFFFFF","333333","True","False","RepDianaDeGette","3183","Mountain Time (US & Canada)","none","http://t.co/ADHTXH6MGD","-21600","True","","","","","","","","","","",""
"False","1265065102","False","False","Chairman of @HouseBudgetGOP & Congressman for #TN06. Wife to Dave, mom of three, and proud Mimi to six grandchildren. Registered nurse.","black.house.gov","http://black.house.gov","0","22","http://t.co/gZ7oGBeE9o","369","False","19485","False","1959","True","False","110545675","110545675","False","False","en","1046","Gallatin, TN","Diane Black","False","FFFFFF","http://pbs.twimg.com/profile_background_images/452166580227420162/LKXhLQGz.jpeg","https://pbs.twimg.com/profile_background_images/452166580227420162/LKXhLQGz.jpeg","False","https://pbs.twimg.com/profile_banners/110545675/1448133545","http://pbs.twimg.com/profile_images/826201986672496640/zn4g6mPV_normal.jpg","https://pbs.twimg.com/profile_images/826201986672496640/zn4g6mPV_normal.jpg","073763","FFFFFF","EEEEEE","073763","True","False","RepDianeBlack","5083","Eastern Time (US & Canada)","none","http://t.co/gZ7oGBeE9o","-14400","True","","","","","","","","","","",""
"False","1268341531","True","False","Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q","","","","","","5078","False","12171","False","1799","False","False","122174004","122174004","False","False","en","688","Las Vegas, NV","Dina Titus","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/122174004/1398261097","http://pbs.twimg.com/profile_images/669584452322877442/z7pOtlJI_normal.jpg","https://pbs.twimg.com/profile_images/669584452322877442/z7pOtlJI_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","repdinatitus","7567","Alaska","none","https://t.co/2roqLuazqO","-28800","True","description","facebook.com/CongresswomanT…","http://www.facebook.com/CongresswomanTitus","102","125","https://t.co/g6tZzJD45q","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","titus.house.gov","http://www.titus.house.gov","0","23","https://t.co/2roqLuazqO","","","","",""
"False","1337356877","True","False","Republican Congressman for Colorado's 5th Congressional District. For regular email updates, sign-up at https://t.co/aVNY6LkLMd","","","","","","370","False","11001","False","880","True","False","584012853","584012853","False","False","en","668","Colorado Springs","Rep. Doug Lamborn","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/584012853/1463601380","http://pbs.twimg.com/profile_images/3564839448/9ac5c90e0019b4a4aeb0c49952b28006_normal.jpeg","https://pbs.twimg.com/profile_images/3564839448/9ac5c90e0019b4a4aeb0c49952b28006_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepDLamborn","3439","null","none","https://t.co/aVNY6LkLMd","null","True","description","lamborn.house.gov","http://lamborn.house.gov","104","127","https://t.co/aVNY6LkLMd","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","lamborn.house.gov","http://lamborn.house.gov","0","23","https://t.co/aVNY6LkLMd","","","","",""
"False","1360191155","True","False","Proudly serving New Jersey's 10th Congressional District","payne.house.gov","http://payne.house.gov","0","22","http://t.co/X7zH0MlBcS","86","False","8437","False","1003","True","False","1155335864","1155335864","False","False","en","469","www.facebook.com/DonaldPayneJr","Donald Payne Jr.","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/1155335864/1486162011","http://pbs.twimg.com/profile_images/827632143287406592/f4S65KTW_normal.jpg","https://pbs.twimg.com/profile_images/827632143287406592/f4S65KTW_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepDonaldPayne","3945","Eastern Time (US & Canada)","none","http://t.co/X7zH0MlBcS","-14400","True","","","","","","","","","","",""
"False","1484093860","False","False","The Press Office account of U.S. Representative and retired Air Force Brigadier General Don Bacon (#NE02). Personal account ➡ @ DonJBacon.","bacon.house.gov","http://bacon.house.gov","0","23","https://t.co/urUnLTdvSE","701","False","1775","False","308","False","True","818975124460335106","818975124460335106","False","False","en","79","Papillion, NE","Rep. Don Bacon","False","000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/818975124460335106/1495476771","http://pbs.twimg.com/profile_images/826132945756897280/uihGBbn6_normal.jpg","https://pbs.twimg.com/profile_images/826132945756897280/uihGBbn6_normal.jpg","1B95E0","000000","000000","000000","False","False","RepDonBacon","610","Central America","none","https://t.co/urUnLTdvSE","-21600","True","","","","","","","","","","",""
"False","1420495744","False","False","Representing Virginia's 8th District in Congress. VA8 is NoVa: Arlington, Alexandria, Falls Church, Fairfax. Vice-Ranking @SciCmteDems. #ActOnClimate #EqualPay","beyer.house.gov","http://beyer.house.gov","0","23","https://t.co/GLUWQ3oyIM","12507","False","31002","False","2501","True","False","2962868158","2962868158","False","False","en","740","Northern Virginia & DC","Rep. Don Beyer","False","3B94D9","http://pbs.twimg.com/profile_background_images/577536907992678401/d_eOEeKx.jpeg","https://pbs.twimg.com/profile_background_images/577536907992678401/d_eOEeKx.jpeg","False","https://pbs.twimg.com/profile_banners/2962868158/1426530943","http://pbs.twimg.com/profile_images/749245008692162561/rXDh0UQB_normal.jpg","https://pbs.twimg.com/profile_images/749245008692162561/rXDh0UQB_normal.jpg","3B94D9","C0DEED","DDEEF6","333333","True","False","RepDonBeyer","7289","Eastern Time (US & Canada)","none","https://t.co/GLUWQ3oyIM","-14400","True","","","","","","","","","","",""
"False","1241202698","False","False","Merchant Marine, Teacher, State Rep, State Senator and finally Congressman for all Alaska for the last 42 years.","donyoung.house.gov","http://www.donyoung.house.gov","0","22","http://t.co/6pJmtT9wTN","2","False","13166","False","626","False","False","37007274","37007274","False","False","en","1002","Ft. Yukon, AK","Rep. Don Young","False","C0DEED","http://pbs.twimg.com/profile_background_images/76444403/DYtwitter2.jpg","https://pbs.twimg.com/profile_background_images/76444403/DYtwitter2.jpg","False","","http://pbs.twimg.com/profile_images/428103800/DY_Official_photo3_normal.JPG","https://pbs.twimg.com/profile_images/428103800/DY_Official_photo3_normal.JPG","0084B4","C0DEED","DDEEF6","333333","True","False","repdonyoung","1377","Eastern Time (US & Canada)","none","http://t.co/6pJmtT9wTN","-14400","True","","","","","","","","","","",""
"False","1357307035","False","False","Working for Georgia's 9th Congressional District. Pastor, Attorney, Military Chaplain. Find me @HouseJudiciary when in session, beautiful #GA09 all other times.","dougcollins.house.gov","http://dougcollins.house.gov/","0","22","http://t.co/puX4lAK5i5","592","False","10285","False","905","False","False","1060487274","1060487274","False","False","en","522","Gainesville, Georgia","Rep. Doug Collins","False","C0DEED","http://pbs.twimg.com/profile_background_images/378800000099236607/4900f793dc011d388d3edef8c71d50f9.jpeg","https://pbs.twimg.com/profile_background_images/378800000099236607/4900f793dc011d388d3edef8c71d50f9.jpeg","False","https://pbs.twimg.com/profile_banners/1060487274/1445612673","http://pbs.twimg.com/profile_images/750396723722420224/QKMvkDPt_normal.jpg","https://pbs.twimg.com/profile_images/750396723722420224/QKMvkDPt_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepDougCollins","2864","Eastern Time (US & Canada)","none","http://t.co/puX4lAK5i5","-14400","True","","","","","","","","","","",""
"False","1481139565","True","False","Proud to serve the good people of Georgia's 3rd District in Congress","","","","","","12","False","1512","False","99","False","False","806583915012046854","806583915012046854","False","False","en","112","West Point, GA","Drew Ferguson","False","F5F8FA","null","null","False","https://pbs.twimg.com/profile_banners/806583915012046854/1483460764","http://pbs.twimg.com/profile_images/822518879989669888/XpIayZNk_normal.jpg","https://pbs.twimg.com/profile_images/822518879989669888/XpIayZNk_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepDrewFerguson","307","null","none","null","null","True","","","","","","","","","","",""
"False","1258467920","True","False","Representing the 2nd Congressional District in PA. Making Ideas Matter since 1980.","evans.house.gov","https://evans.house.gov/","0","23","https://t.co/JF4XLr08tQ","750","False","8573","False","1362","True","False","90639372","90639372","False","False","en","415","Phila and Montgomery County","Dwight Evans","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/90639372/1451339780","http://pbs.twimg.com/profile_images/530978514/Nice_pic_of_DE_normal.jpg","https://pbs.twimg.com/profile_images/530978514/Nice_pic_of_DE_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepDwightEvans","10206","Eastern Time (US & Canada)","none","https://t.co/JF4XLr08tQ","-14400","True","","","","","","","","","","",""
"False","1359750685","True","False","U.S. Congresswoman proudly representing the people of Florida's 23rd District in our nation's capital.","wassermanschultz.house.gov","http://wassermanschultz.house.gov/","0","22","http://t.co/L7PfQxOrER","148","False","9699","False","2330","True","False","1140648348","1140648348","False","False","en","427","Weston & Washington","D. Wasserman Schultz","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/1140648348/1402427170","http://pbs.twimg.com/profile_images/623582125938184192/eQ2jLs4A_normal.jpg","https://pbs.twimg.com/profile_images/623582125938184192/eQ2jLs4A_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepDWStweets","2766","Atlantic Time (Canada)","none","http://t.co/L7PfQxOrER","-10800","True","","","","","","","","","","",""
"False","1279549548","False","False","Rep. Eddie Bernice Johnson representing TX-30; Ranking Member of the House Committee on Science, Space and Technology; 1st Registered Nurse in Congress","ebjohnson.house.gov","http://ebjohnson.house.gov","0","22","http://t.co/bIJXUYo21y","1422","False","26410","False","2106","True","False","168502762","168502762","False","False","en","1018","Dallas, Texas","US Rep E.B.Johnson","False","022330","http://pbs.twimg.com/profile_background_images/669889576/09f48c087a7357a90230c38fc566d879.jpeg","https://pbs.twimg.com/profile_background_images/669889576/09f48c087a7357a90230c38fc566d879.jpeg","True","https://pbs.twimg.com/profile_banners/168502762/1354292647","http://pbs.twimg.com/profile_images/378800000604954433/1b5698e904aadd41537b91101dd439b9_normal.jpeg","https://pbs.twimg.com/profile_images/378800000604954433/1b5698e904aadd41537b91101dd439b9_normal.jpeg","0084B4","FFFFFF","C0DFEC","333333","True","False","RepEBJ","7776","Quito","none","http://t.co/bIJXUYo21y","-18000","True","","","","","","","","","","",""
"False","1296736815","False","False","Proudly serving California's 39th Congressional District (#CA39). Chairman of the @HouseForeign Affairs Committee.","royce.house.gov","http://www.royce.house.gov","0","23","https://t.co/F2Oz9xCZjY","41","False","21630","False","995","True","False","246769138","246769138","False","False","en","1051","Fullerton, CA & Washington, DC","Ed Royce","False","FFFFFF","http://pbs.twimg.com/profile_background_images/467045683766116352/AeQkWfXL.jpeg","https://pbs.twimg.com/profile_background_images/467045683766116352/AeQkWfXL.jpeg","True","https://pbs.twimg.com/profile_banners/246769138/1473798355","http://pbs.twimg.com/profile_images/1238558926/EdwardRoyce-colorheadshot1_normal.jpg","https://pbs.twimg.com/profile_images/1238558926/EdwardRoyce-colorheadshot1_normal.jpg","F0770C","FFFFFF","DDEEF6","333333","True","False","RepEdRoyce","3779","Eastern Time (US & Canada)","none","https://t.co/F2Oz9xCZjY","-14400","True","","","","","","","","","","",""
"False","1227194902","False","False","Proudly serving the people of Minnesota's Third Congressional District","paulsen.house.gov","http://www.paulsen.house.gov","0","22","http://t.co/qu2t0eG5E7","38","False","16848","False","2915","False","False","17513304","17513304","False","False","en","1156","Minnesota's 3rd Congressional","Rep. Erik Paulsen","False","010A40","http://pbs.twimg.com/profile_background_images/270797496/Twitter_Banner.JPG","https://pbs.twimg.com/profile_background_images/270797496/Twitter_Banner.JPG","False","https://pbs.twimg.com/profile_banners/17513304/1356035542","http://pbs.twimg.com/profile_images/3654958355/8290f4061ba285aa8ef4e806bbb64654_normal.jpeg","https://pbs.twimg.com/profile_images/3654958355/8290f4061ba285aa8ef4e806bbb64654_normal.jpeg","1F98C7","C6E2EE","DAECF4","663B12","True","False","RepErikPaulsen","4310","Central Time (US & Canada)","none","http://t.co/qu2t0eG5E7","-18000","True","","","","","","","","","","",""
"False","1357320964","True","False","Mom, community advocate, and U.S. Representative for Connecticut's 5th Congressional District. This is the official account for my Congressional office.","Esty.House.gov","http://Esty.House.gov","0","22","http://t.co/fzRpgWawFH","1156","False","15863","False","1382","True","False","1060984272","1060984272","False","False","en","667","Cheshire, CT","Elizabeth Esty","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/1060984272/1380772538","http://pbs.twimg.com/profile_images/446012442053595136/F8Ivbrm2_normal.jpeg","https://pbs.twimg.com/profile_images/446012442053595136/F8Ivbrm2_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepEsty","4933","Atlantic Time (Canada)","none","http://t.co/fzRpgWawFH","-10800","True","","","","","","","","","","",""
"False","1420059172","True","False","I'm honored to represent the people of West Virginia's 3rd Congressional District in Congress.","evanjenkins.house.gov","http://evanjenkins.house.gov/","0","22","http://t.co/4WvQYxuluZ","128","False","5329","False","584","True","False","2953713339","2953713339","False","False","en","271","West Virginia","Rep. Evan Jenkins","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/2953713339/1429046778","http://pbs.twimg.com/profile_images/588782390056787968/1hJFP7wo_normal.jpg","https://pbs.twimg.com/profile_images/588782390056787968/1hJFP7wo_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepEvanJenkins","1912","Eastern Time (US & Canada)","none","http://t.co/4WvQYxuluZ","-14400","True","","","","","","","","","","",""
"False","1295969047","False","False","Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.","lucas.house.gov","http://www.lucas.house.gov","0","22","http://t.co/skfi9SUpUi","6","False","7508","False","240","False","False","242772524","242772524","False","False","en","373","","Frank Lucas","False","1B597A","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/242772524/1401460311","http://pbs.twimg.com/profile_images/628275690253774848/4zKOn1iP_normal.png","https://pbs.twimg.com/profile_images/628275690253774848/4zKOn1iP_normal.png","48730F","FFFFFF","DDEEF6","333333","False","False","RepFrankLucas","623","Atlantic Time (Canada)","none","http://t.co/skfi9SUpUi","-10800","True","","","","","","","","","","",""
"False","1268933675","False","False","Husband, Dad, and proud to represent Michigan's 6th District. Chairman of the Subcommittee on Energy.","upton.house.gov","http://upton.house.gov","0","22","http://t.co/l6HwKLO9Gs","1439","False","20352","False","2361","False","False","124224165","124224165","False","False","en","1075","St. Joseph, Michigan","Fred Upton","False","91D5EC","http://pbs.twimg.com/profile_background_images/378800000037808828/88662e9ed44d8376498b4c80263f66cc.jpeg","https://pbs.twimg.com/profile_background_images/378800000037808828/88662e9ed44d8376498b4c80263f66cc.jpeg","False","https://pbs.twimg.com/profile_banners/124224165/1479306194","http://pbs.twimg.com/profile_images/378800000507840583/0dc990a78881b2a41d0dc1e7e751b839_normal.jpeg","https://pbs.twimg.com/profile_images/378800000507840583/0dc990a78881b2a41d0dc1e7e751b839_normal.jpeg","5A5D5E","FFFFFF","91D5EC","000000","True","False","RepFredUpton","4348","Eastern Time (US & Canada)","none","http://t.co/l6HwKLO9Gs","-14400","True","","","","","","","","","","",""
"False","1420070098","False","False","Official account for Rep French Hill. Ninth generation Arkansan and Little Rock businessman proudly representing Arkansas's Second Congressional District. #AR2","hill.house.gov","http://hill.house.gov","0","22","http://t.co/TggD8sC0rY","158","False","6278","False","554","False","False","2953974395","2953974395","False","False","en","290","Washington, DC","French Hill","False","000000","http://pbs.twimg.com/profile_background_images/697122171286458368/S874KhLC.jpg","https://pbs.twimg.com/profile_background_images/697122171286458368/S874KhLC.jpg","False","https://pbs.twimg.com/profile_banners/2953974395/1483649792","http://pbs.twimg.com/profile_images/722828233494962176/3T7Ngjar_normal.jpg","https://pbs.twimg.com/profile_images/722828233494962176/3T7Ngjar_normal.jpg","0084B4","000000","000000","000000","True","False","RepFrenchHill","1325","Eastern Time (US & Canada)","none","http://t.co/TggD8sC0rY","-14400","True","","","","","","","","","","",""
"False","1483376577","True","False","Green Bay Native, Marine Veteran, and Eisenhower Nerd proudly representing #WI08 in Congress. #GoPackGo.","gallagher.house.gov","https://gallagher.house.gov/","0","23","https://t.co/uBDJgXRW2D","20","False","3747","False","299","False","False","815966620300480514","815966620300480514","False","False","en","132","Green Bay, WI","Rep. Mike Gallagher","False","F5F8FA","null","null","False","https://pbs.twimg.com/profile_banners/815966620300480514/1487018176","http://pbs.twimg.com/profile_images/819978410038624266/0Df5fXvA_normal.jpg","https://pbs.twimg.com/profile_images/819978410038624266/0Df5fXvA_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepGallagher","450","Pacific Time (US & Canada)","none","https://t.co/uBDJgXRW2D","-25200","True","","","","","","","","","","",""
"False","1257813072","False","False","Congressman for California's 3rd Congressional District, former Lieutenant Governor, Insurance Commissioner, Deputy Interior Secretary, state legislator","garamendi.house.gov","http://garamendi.house.gov","0","23","https://t.co/URSjg4grIB","146","False","19786","False","9058","True","False","88806753","88806753","False","False","en","1087","Walnut Grove, CA","John Garamendi","False","9AE4E8","http://pbs.twimg.com/profile_background_images/205353541/twitter6.jpg","https://pbs.twimg.com/profile_background_images/205353541/twitter6.jpg","False","https://pbs.twimg.com/profile_banners/88806753/1359147533","http://pbs.twimg.com/profile_images/867754658919579648/_yzg8aMR_normal.jpg","https://pbs.twimg.com/profile_images/867754658919579648/_yzg8aMR_normal.jpg","0084B4","BDDCAD","DDFFCC","333333","True","False","RepGaramendi","10688","Pacific Time (US & Canada)","none","https://t.co/URSjg4grIB","-25200","True","","","","","","","","","","",""
"False","1419961884","True","False","Official Twitter Page of Congressman Garret Graves (LA06)","facebook.com/CongressmanGar…","https://www.facebook.com/CongressmanGarretGraves/","0","23","https://t.co/glkM2IIXms","123","False","5087","False","748","True","False","2951574214","2951574214","True","False","en","202","Follow us on Facebook: ","Rep. Garret Graves","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/2951574214/1421440830","http://pbs.twimg.com/profile_images/553292029963145216/lzwyCMoA_normal.png","https://pbs.twimg.com/profile_images/553292029963145216/lzwyCMoA_normal.png","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepGarretGraves","2330","Eastern Time (US & Canada)","none","https://t.co/glkM2IIXms","-14400","True","","","","","","","","","","",""
"False","1265387833","False","False","Proudly serving the 29th Congressional District of Texas | Ranking Member, @EnergyCommerce Subcommittee on Health | @UHouston Alum","green.house.gov","http://green.house.gov","0","22","http://t.co/qUhjRXrVF9","394","False","14370","False","510","True","False","111635527","111635527","False","False","en","811","Houston, TX","Rep. Gene Green","False","138A33","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","False","https://pbs.twimg.com/profile_banners/111635527/1472161023","http://pbs.twimg.com/profile_images/2751098783/1d49724cb36f59251adb5db6b44407a2_normal.jpeg","https://pbs.twimg.com/profile_images/2751098783/1d49724cb36f59251adb5db6b44407a2_normal.jpeg","247D1C","FFFFFF","DDEEF6","333333","False","False","RepGeneGreen","1390","Eastern Time (US & Canada)","none","http://t.co/qUhjRXrVF9","-14400","True","","","","","","","","","","",""
"False","1483989201","True","False","Representing the 15th District of Texas in US Congress, public servant, man of the people, lawyer, friend, business owner. #TX15GettingItRight","gonzalez.house.gov","https://gonzalez.house.gov/","0","23","https://t.co/SR7eieBdVD","1","False","437","False","10","False","True","818536152588238849","818536152588238849","False","False","en","38","","U.S.Rep Gonzalez","False","F5F8FA","null","null","False","https://pbs.twimg.com/profile_banners/818536152588238849/1484256572","http://pbs.twimg.com/profile_images/818878449091805184/-usbsU-q_normal.jpg","https://pbs.twimg.com/profile_images/818878449091805184/-usbsU-q_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepGonzalez","16","null","none","https://t.co/SR7eieBdVD","null","True","","","","","","","","","","",""
"False","1241529535","False","False","Proudly representing the Sixth Congressional District of Virginia in the U.S. House of Representatives. Chair of @HouseJudiciary. #VA06","goodlatte.house.gov","http://goodlatte.house.gov","0","23","https://t.co/tkJraCTQUg","818","False","28872","False","544","True","False","37920978","37920978","False","False","en","1323","Roanoke, VA","Bob Goodlatte","False","C0DEED","http://pbs.twimg.com/profile_background_images/570276952217378816/G1ZKV-SU.jpeg","https://pbs.twimg.com/profile_background_images/570276952217378816/G1ZKV-SU.jpeg","False","https://pbs.twimg.com/profile_banners/37920978/1390317212","http://pbs.twimg.com/profile_images/425647736445079552/aBbh7qXA_normal.jpeg","https://pbs.twimg.com/profile_images/425647736445079552/aBbh7qXA_normal.jpeg","0084B4","C6E2EE","DAECF4","663B12","True","False","RepGoodlatte","5334","Eastern Time (US & Canada)","none","https://t.co/tkJraCTQUg","-14400","True","","","","","","","","","","",""
"False","1295545467","False","False","Rep. for Arizona's 4th Congressional District. Chairman of @westerncaucus & Subcommittee on Energy & Minerals @NatResources. Dentist impersonating a politician.","gosar.house.gov","http://gosar.house.gov","0","23","https://t.co/fETcpzL0kG","1926","False","23730","False","4544","False","False","240760644","240760644","False","False","en","1106","","Rep. Paul Gosar, DDS","False","FFFFFF","http://pbs.twimg.com/profile_background_images/757724029/40c2c6724ed23a29a9edd44f3aae287a.jpeg","https://pbs.twimg.com/profile_background_images/757724029/40c2c6724ed23a29a9edd44f3aae287a.jpeg","False","https://pbs.twimg.com/profile_banners/240760644/1412964190","http://pbs.twimg.com/profile_images/827272969344819202/KprJuIm4_normal.jpg","https://pbs.twimg.com/profile_images/827272969344819202/KprJuIm4_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepGosar","7012","Eastern Time (US & Canada)","none","https://t.co/fETcpzL0kG","-14400","True","","","","","","","","","","",""
"False","1356985721","False","False","Representing NY's 6th Congressional District - Parts of West, Central and Northeast Queens.\n\nFor specific questions or concerns, please contact my office.","meng.house.gov","http://meng.house.gov","0","20","http://t.co/P1ajY4Fn","627","False","17403","False","672","False","False","1051127714","1051127714","False","False","en","678","","Grace Meng","False","022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","False","https://pbs.twimg.com/profile_banners/1051127714/1357593612","http://pbs.twimg.com/profile_images/3257470174/64291ff1f090e3193c2764925000a1fa_normal.jpeg","https://pbs.twimg.com/profile_images/3257470174/64291ff1f090e3193c2764925000a1fa_normal.jpeg","0084B4","A8C7F7","C0DFEC","333333","True","False","RepGraceMeng","3326","Eastern Time (US & Canada)","none","http://t.co/P1ajY4Fn","-14400","True","","","","","","","","","","",""
"False","1239903094","False","False","Proudly serving the people of Oregon's Second Congressional District.","walden.house.gov","http://walden.house.gov","0","22","http://t.co/OaQpygP0kf","2","False","21406","False","176","True","False","32010840","32010840","False","False","en","1246","Oregon","Rep. Greg Walden","False","336600","http://pbs.twimg.com/profile_background_images/725519139/89fb1767efa29b2cec7a759bbb6cab30.jpeg","https://pbs.twimg.com/profile_background_images/725519139/89fb1767efa29b2cec7a759bbb6cab30.jpeg","True","https://pbs.twimg.com/profile_banners/32010840/1408657438","http://pbs.twimg.com/profile_images/705033575066943488/W58QO-EK_normal.jpg","https://pbs.twimg.com/profile_images/705033575066943488/W58QO-EK_normal.jpg","336600","000000","FAFAFA","0A090A","True","False","repgregwalden","1975","Pacific Time (US & Canada)","none","http://t.co/OaQpygP0kf","-25200","True","","","","","","","","","","",""
"False","1421161728","False","False","U.S. Congressman (WI-06)","grothman.house.gov","http://grothman.house.gov","0","22","http://t.co/MY3WTtaAeb","24","False","3181","False","208","False","False","2976606250","2976606250","False","False","en","252","Washington, D.C.","Rep. Glenn Grothman","False","000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/2976606250/1480964777","http://pbs.twimg.com/profile_images/572507648281419776/DwcU5StR_normal.jpeg","https://pbs.twimg.com/profile_images/572507648281419776/DwcU5StR_normal.jpeg","3B94D9","000000","000000","000000","False","False","RepGrothman","617","null","none","http://t.co/MY3WTtaAeb","null","True","","","","","","","","","","",""
"False","1380206237","True","False","Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District","guthrie.house.gov","http://www.guthrie.house.gov","0","23","https://t.co/o8TdiWaWnj","148","False","5692","False","223","False","False","1908143071","1908143071","False","False","en","322","Kentucky's Second District","Rep. Brett Guthrie","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/1908143071/1398802844","http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg","https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepGuthrie","715","Eastern Time (US & Canada)","none","https://t.co/o8TdiWaWnj","-14400","True","","","","","","","","","","",""
